teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Rutgers,B10,110.5,91.2,67.6,17.0,17.6,51.7,48.1,16.2,19.5,29.4,29.5,33.1,32.9,2.0,77.9,4,0
Indiana,B10,110.7,91.4,65.7,18.1,17.3,50.0,48.1,16.8,17.7,25.0,25.3,34.6,33.7,1.35,77.2,3,1
Florida,SEC,113.7,94.5,69.5,16.1,17.2,53.6,47.9,19.4,21.0,31.7,32.1,37.5,33.1,1.51,77.3,4,0
LSU,SEC,119.2,101.0,70.4,16.2,16.8,53.5,49.6,16.9,20.1,31.2,32.3,34.4,30.5,1.06,77.6,2,1
Penn St.,B10,112.8,94.7,68.8,16.7,18.0,48.5,51.9,16.6,20.4,33.0,28.0,34.2,31.1,2.22,76.1,2,0
Seton Hall,BE,115.2,97.2,67.2,17.2,17.9,52.5,50.7,18.7,18.2,29.0,28.5,33.8,37.8,2.43,79.2,2,1
Louisville,ACC,110.4,92.5,65.9,17.7,18.4,50.2,46.8,18.1,17.6,31.2,25.5,31.9,30.9,0.98,77.5,2,1
BYU,WCC,110.7,92.9,68.0,16.8,16.7,54.3,46.4,19.7,16.2,29.5,23.5,35.0,33.2,2.02,78.0,3,0
Virginia Tech,ACC,111.1,93.3,66.1,18.1,18.0,52.0,48.2,17.2,17.4,28.6,23.4,34.3,32.5,1.58,76.3,3,1
Oregon,P12,111.7,94.2,68.8,16.6,17.2,53.1,48.2,17.7,21.1,29.7,24.8,35.8,31.9,2.3,77.3,3,1
Minnesota,B10,111.9,94.4,69.8,16.5,17.0,46.8,47.7,15.3,18.7,29.5,32.3,29.4,32.1,1.89,78.0,2,1
Arizona,P12,114.1,96.7,68.4,16.6,18.1,51.2,48.8,17.6,18.7,35.4,23.4,38.0,34.2,1.28,78.7,2,1
Missouri,SEC,111.5,94.5,69.2,16.6,17.1,51.1,47.1,19.0,17.7,28.9,29.3,30.7,31.3,2.49,77.6,3,0
Oklahoma St.,B12,108.4,91.4,71.1,15.7,17.3,51.0,46.4,20.8,19.6,31.9,30.3,33.7,31.6,1.14,77.6,3,0
North Carolina,ACC,109.8,92.8,70.5,15.8,17.7,48.4,50.3,21.0,18.9,40.0,24.5,32.0,36.3,1.12,78.9,4,1
Duke,ACC,114.4,97.5,69.6,16.7,16.9,52.6,53.4,18.8,19.4,32.8,25.7,34.3,38.9,0.88,77.1,2,0
Connecticut,BE,110.8,94.3,64.4,19.2,17.3,48.9,47.8,18.7,20.5,36.9,30.0,34.5,32.5,1.91,77.8,1,0
UCLA,P12,113.6,97.1,64.0,18.4,18.1,50.4,50.0,16.3,18.7,32.6,25.3,35.4,33.5,1.48,77.4,2,0
Maryland,B10,109.8,93.3,65.9,17.9,18.6,51.7,49.8,16.7,16.9,21.8,25.2,34.0,34.9,1.83,78.4,2,0
Saint Louis,A10,110.6,94.3,69.2,16.0,17.7,54.0,47.6,16.7,22.0,33.4,23.5,37.3,35.1,1.9,76.2,3,1
Xavier,BE,111.3,95.1,68.3,16.3,17.6,54.6,45.3,17.2,16.7,27.4,27.2,36.4,32.2,1.95,77.2,3,1
Clemson,ACC,106.1,90.0,65.1,17.7,18.2,48.7,48.5,19.5,22.5,27.2,28.1,31.6,34.1,1.77,77.0,3,1
Utah St.,MWC,105.8,89.8,69.3,16.7,17.5,50.8,45.4,20.1,21.1,35.2,20.7,35.1,33.3,1.49,78.2,3,1
Memphis,Amer,103.7,88.0,71.3,16.0,17.1,50.6,44.4,22.0,23.1,33.6,25.2,35.7,27.3,1.12,77.8,4,1
Mississippi,SEC,106.5,90.8,65.3,17.9,17.1,49.1,49.4,20.0,24.5,34.1,26.3,28.5,37.3,1.98,77.1,3,1
St. Bonaventure,A10,110.8,95.1,65.8,18.1,17.9,49.7,46.3,17.6,19.4,34.1,29.8,33.0,31.1,1.93,77.3,4,1
VCU,A10,106.1,90.6,70.1,15.7,17.7,51.9,45.9,21.1,25.2,29.3,31.5,35.1,31.1,1.26,77.3,4,1
Syracuse,ACC,112.4,96.9,69.3,15.7,17.6,50.3,48.0,16.0,21.5,29.2,32.2,32.1,30.9,1.56,78.0,3,1
Wright St.,Horz,108.1,92.8,70.6,16.3,17.0,54.5,43.2,18.0,17.3,34.5,24.9,36.1,28.0,1.32,77.4,5,1
SMU,Amer,110.8,95.6,68.8,16.1,17.7,52.0,46.0,19.7,19.9,29.9,28.8,34.0,33.5,2.19,77.3,3,1
Richmond,A10,112.9,97.7,69.0,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,3,1
Drake,MVC,111.1,96.1,67.9,17.3,17.5,55.3,45.9,16.5,19.8,34.5,22.3,37.5,29.6,2.05,76.2,4,1
Notre Dame,ACC,116.0,101.2,66.8,17.8,18.3,55.4,50.9,15.5,12.9,20.1,28.0,39.0,36.5,2.21,78.7,3,1
Stanford,P12,106.2,91.5,69.8,16.7,17.3,51.2,47.1,21.1,20.2,26.9,28.2,30.6,33.3,1.33,78.8,2,0
Auburn,SEC,111.9,97.2,71.8,16.1,16.3,52.6,49.1,21.9,19.2,33.8,30.5,33.5,31.3,0.76,78.7,2,1
Kentucky,SEC,106.0,91.6,67.4,17.3,17.1,46.3,46.4,20.9,16.6,33.0,29.2,31.8,31.2,0.95,78.9,1,0
Georgia Tech,ACC,110.6,96.1,67.5,17.6,17.3,52.9,52.2,15.6,21.7,23.1,29.0,36.1,36.8,2.56,76.2,2,0
Toledo,MAC,116.3,101.9,67.9,17.1,17.1,53.9,48.6,16.1,17.7,31.2,30.6,38.2,29.6,1.78,76.8,4,0
Boise St.,MWC,110.1,95.9,69.1,16.2,17.6,53.4,48.2,15.8,20.8,28.6,21.2,35.0,31.9,2.07,78.2,2,1
Michigan St.,B10,106.9,93.1,68.9,16.7,17.1,48.5,47.2,19.6,16.1,31.2,25.9,32.7,30.9,1.71,77.9,2,1
Utah,P12,110.5,97.4,66.8,17.9,17.7,51.9,49.7,17.4,20.6,25.7,30.1,34.3,35.3,1.37,77.5,4,1
Davidson,A10,113.0,99.9,63.4,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
St. John's,BE,111.2,98.3,73.2,14.9,17.4,51.2,52.9,16.9,22.7,29.1,30.9,35.7,35.0,1.48,77.0,4,0
Mississippi St.,SEC,108.0,95.3,66.0,18.1,17.3,50.4,47.6,21.3,18.5,36.8,26.4,36.8,32.9,1.26,78.9,2,0
Colorado St.,MWC,107.0,94.3,70.1,16.4,17.3,56.5,47.7,20.6,19.8,21.2,25.3,38.3,29.3,1.2,75.8,4,1
Northwestern,B10,107.8,95.7,69.4,16.1,18.1,51.9,50.5,16.0,16.9,19.0,26.1,35.2,34.1,1.51,77.9,0,0
Marshall,CUSA,108.8,97.0,72.1,14.6,17.7,53.4,48.0,16.3,20.3,25.1,30.1,34.1,33.4,1.96,77.1,3,1
N.C. State,ACC,109.3,97.5,68.9,16.7,17.5,52.9,51.9,18.8,22.8,29.5,30.9,36.1,35.3,1.7,77.0,2,0
Providence,BE,109.4,97.8,66.1,18.2,17.4,49.1,49.8,16.9,16.8,30.3,29.6,32.6,30.5,1.86,78.1,2,1
Rhode Island,A10,104.3,92.8,68.8,17.0,16.9,49.4,46.1,21.0,17.6,29.7,26.4,31.8,31.8,1.91,76.4,1,0
Saint Mary's,WCC,105.5,94.1,62.4,20.2,16.2,49.8,46.9,16.6,17.9,27.4,21.1,32.7,35.0,1.57,77.7,2,1
Pittsburgh,ACC,107.9,96.6,69.3,16.9,17.2,48.3,49.0,17.4,18.2,34.4,26.8,32.5,31.5,1.25,77.6,1,0
Belmont,OVC,113.2,102.1,70.9,15.7,17.3,59.5,49.6,16.6,21.4,24.2,27.0,37.3,35.1,1.36,77.0,5,1
South Carolina,SEC,106.3,95.7,73.6,15.5,16.7,48.2,50.9,20.7,22.7,35.3,32.5,31.0,34.3,1.65,77.5,2,0
Wichita St.,Amer,109.3,98.9,68.1,17.1,17.7,46.2,46.7,15.7,17.5,30.2,33.8,32.3,30.1,1.85,76.6,4,1
Western Kentucky,CUSA,108.3,98.4,68.0,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
UC Santa Barbara,BW,107.8,98.1,65.8,17.2,17.8,54.4,46.4,15.8,21.7,26.9,25.1,37.0,31.9,2.32,77.3,5,1
North Texas,CUSA,105.1,95.3,63.8,18.2,17.4,55.1,45.9,20.4,21.2,26.9,26.5,37.6,31.2,2.33,76.9,4,1
Dayton,A10,107.9,98.1,64.8,19.0,17.5,55.5,48.5,21.4,18.2,22.6,28.3,37.1,31.4,1.95,77.9,3,0
Arizona St.,P12,107.9,98.3,73.0,15.8,16.9,49.4,51.6,15.5,22.0,21.0,30.4,32.1,35.0,1.78,76.6,2,0
UAB,CUSA,104.2,94.7,67.2,17.4,17.7,50.0,44.2,14.5,23.9,28.8,25.4,30.8,29.9,2.29,76.9,5,1
Marquette,BE,109.2,99.7,66.8,18.2,17.1,51.7,48.6,20.9,15.4,30.7,28.7,34.8,36.8,1.74,78.1,1,0
San Francisco,WCC,106.6,97.1,68.3,17.6,16.5,52.2,47.3,17.8,19.8,25.5,24.5,35.8,29.7,2.02,77.8,2,0
Cincinnati,Amer,104.4,95.0,70.6,16.7,16.8,47.8,49.2,21.0,19.9,29.2,25.1,29.0,31.0,1.6,77.4,3,1
Georgia,SEC,108.9,99.5,72.9,15.5,16.6,51.6,51.3,22.5,22.1,35.6,33.9,32.5,32.7,1.89,75.8,3,0
Buffalo,MAC,107.2,98.6,73.5,14.6,17.3,51.4,46.0,17.6,18.3,34.7,28.5,34.5,26.6,2.32,76.8,3,1
Nevada,MWC,105.9,97.5,69.8,16.7,17.5,51.0,47.7,18.2,18.1,24.4,23.1,33.9,33.1,1.03,78.2,4,1
Akron,MAC,106.2,97.9,68.7,17.2,17.3,53.7,47.2,18.7,17.1,28.8,25.3,34.1,29.6,1.92,75.6,4,1
Furman,SC,108.6,100.4,68.7,16.2,17.3,55.7,50.9,19.3,21.6,29.6,29.3,34.4,34.5,1.96,76.5,2,0
Abilene Christian,Slnd,101.1,93.0,68.9,17.0,16.5,51.7,45.0,19.2,28.5,30.5,29.7,36.0,29.5,2.26,75.1,5,1
Louisiana Tech,CUSA,102.0,94.1,69.8,16.4,17.1,49.7,45.9,18.2,18.8,26.5,23.5,33.4,30.0,2.12,76.2,4,0
Kent St.,MAC,107.4,99.6,71.2,17.4,16.3,52.3,49.0,19.3,17.0,35.3,28.2,34.8,33.8,2.19,77.3,4,1
Georgetown,BE,105.3,97.7,69.4,16.3,16.9,49.0,49.0,21.5,14.8,31.9,25.7,34.9,34.2,2.15,78.1,2,0
Butler,BE,103.1,95.6,64.4,19.5,17.4,48.1,52.8,17.0,18.7,25.9,22.6,33.8,36.3,1.75,76.5,2,1
TCU,B12,107.9,100.6,67.1,18.4,16.7,51.4,50.0,20.1,16.6,30.0,27.9,35.2,32.3,1.15,77.7,2,1
Massachusetts,A10,105.8,98.6,72.4,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Colgate,Pat,108.2,101.1,70.4,15.6,17.4,56.0,43.3,13.4,17.5,28.1,25.5,38.3,24.4,1.84,76.5,5,1
Washington St.,P12,100.7,93.6,68.6,17.7,16.8,48.7,45.6,21.4,18.5,29.6,27.2,35.5,30.9,1.1,78.7,3,1
UCF,Amer,104.7,97.7,67.2,17.7,17.3,48.5,51.1,22.4,20.6,29.4,32.8,34.6,33.6,1.54,77.7,1,0
Vermont,AE,104.8,97.8,67.0,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,5,1
Duquesne,A10,102.4,95.4,68.0,17.7,17.8,47.5,45.2,18.9,19.3,30.2,29.4,29.3,26.8,1.71,76.2,4,1
Yale,Ivy,107.8,101.0,68.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Tulsa,Amer,101.7,95.0,65.4,17.5,18.2,48.8,47.6,20.7,22.3,26.1,33.1,28.4,34.2,2.29,77.2,1,0
Ohio,MAC,110.2,103.6,69.1,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
South Dakota St.,Sum,109.3,102.9,70.8,15.8,17.3,54.8,48.0,15.8,15.0,21.5,23.2,40.5,30.6,1.55,77.3,4,1
Liberty,ASun,106.3,99.9,63.1,19.0,17.8,55.5,46.9,15.8,17.9,22.3,23.6,35.8,31.5,1.77,75.8,4,1
Winthrop,BSth,105.7,99.3,74.0,14.6,17.8,53.2,51.1,19.4,23.4,35.9,21.4,35.3,34.1,1.98,76.7,4,1
South Florida,Amer,102.6,96.4,66.7,18.0,17.0,46.9,49.3,22.0,19.0,34.8,25.7,34.3,28.6,1.89,78.3,2,0
UNC Greensboro,SC,100.8,94.5,68.2,16.7,16.8,47.6,46.7,17.0,21.9,32.8,26.8,28.8,29.9,1.72,77.2,4,1
UC Irvine,BW,100.5,94.3,66.3,18.5,17.2,46.6,45.4,20.4,19.6,33.0,25.4,32.2,32.5,0.99,77.5,3,0
Wake Forest,ACC,104.4,98.4,67.9,18.6,16.3,51.0,52.0,20.5,19.1,27.7,23.9,35.8,35.2,1.7,77.5,3,1
Pepperdine,WCC,106.0,100.1,70.9,15.6,17.4,49.8,50.8,17.4,18.1,23.0,26.8,32.1,28.9,1.94,76.8,3,1
Boston College,ACC,105.8,100.2,70.7,16.6,16.8,50.3,54.2,18.7,18.9,24.1,28.6,33.0,33.5,1.8,76.8,1,0
DePaul,BE,101.1,95.6,70.9,15.8,18.0,47.2,48.6,21.7,20.6,32.7,29.5,31.6,30.1,1.91,76.8,1,0
Bradley,MVC,102.4,96.9,66.4,16.9,18.9,49.9,48.4,19.6,18.7,29.1,26.6,31.9,37.0,1.62,77.3,2,1
Oregon St.,P12,106.2,101.0,65.2,18.6,17.3,46.8,49.8,16.6,17.7,28.5,29.9,34.6,31.4,2.0,78.3,2,0
Grand Canyon,WAC,105.0,99.8,64.4,18.3,17.3,54.5,45.9,20.8,17.2,31.9,21.8,31.0,31.3,2.13,77.4,5,1
Pacific,WCC,102.1,96.9,66.7,18.9,16.3,45.4,51.4,16.8,19.8,28.7,24.1,30.3,35.0,2.26,77.0,1,1
Missouri St.,MVC,105.0,99.9,69.0,17.3,17.2,52.5,47.5,18.0,15.0,22.7,23.6,31.9,33.8,1.64,77.5,3,1
Loyola Marymount,WCC,102.0,97.0,67.7,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Miami FL,ACC,102.3,97.3,67.8,18.2,16.6,48.1,51.0,19.6,18.6,27.2,26.1,29.4,36.9,1.56,78.6,1,0
Texas A&M,SEC,100.9,96.1,64.0,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Eastern Washington,BSky,107.4,103.0,72.7,15.4,17.8,53.6,49.0,17.0,16.4,24.1,26.5,35.3,34.4,1.65,77.2,5,1
Indiana St.,MVC,102.7,98.4,67.0,17.7,17.4,48.4,51.4,19.5,22.3,26.1,29.7,34.6,32.3,1.8,76.7,4,0
Nebraska,B10,101.2,96.9,72.3,14.6,17.9,45.8,49.0,19.1,19.3,25.8,29.3,30.4,31.3,1.97,78.2,0,0
Vanderbilt,SEC,107.1,103.2,68.4,17.7,16.3,51.3,53.7,20.1,19.3,30.6,27.1,34.8,35.9,1.41,77.1,1,0
UC Riverside,BW,99.6,95.7,66.2,19.5,16.7,52.9,42.4,19.2,16.5,28.2,23.5,38.2,29.7,2.0,78.7,4,1
Wofford,SC,106.3,102.7,66.3,17.9,17.3,55.0,52.2,19.6,18.8,27.1,29.5,36.0,35.0,1.47,75.5,3,0
East Carolina,Amer,100.8,97.6,68.2,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
East Tennessee St.,SC,103.0,99.9,65.7,17.9,17.2,50.7,50.7,20.6,20.1,31.7,26.8,35.1,34.4,1.94,77.2,2,0
New Mexico St.,WAC,103.6,101.1,66.7,19.3,16.8,48.4,52.0,16.4,15.8,30.1,24.1,28.4,33.7,2.45,76.3,2,1
Iowa St.,B12,103.4,100.9,70.4,16.7,16.8,49.3,52.1,20.6,18.9,23.1,35.9,32.9,32.4,1.83,76.3,0,0
George Mason,A10,100.7,98.3,68.0,16.9,17.7,48.9,49.9,18.4,19.4,29.5,24.3,32.9,35.3,1.61,76.1,3,1
Temple,Amer,100.8,98.4,68.4,17.5,17.5,45.1,48.5,19.5,16.4,26.8,26.4,31.1,35.7,1.59,77.6,1,0
Morehead St.,OVC,99.5,97.1,65.6,18.3,17.0,51.8,47.5,23.9,19.2,32.0,24.9,33.1,30.3,1.69,77.3,5,1
Siena,MAAC,101.9,99.6,65.5,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
Murray St.,OVC,103.4,101.3,66.3,17.4,17.7,54.0,49.5,20.5,20.0,27.9,26.7,35.4,30.3,1.55,76.7,3,1
Santa Clara,WCC,97.7,95.6,69.9,15.3,18.4,44.4,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Bowling Green,MAC,106.2,104.2,70.3,16.0,17.0,48.0,52.2,14.1,19.1,29.3,29.7,32.2,35.3,1.82,76.3,0,0
California,P12,104.4,102.4,65.2,18.7,17.1,50.7,54.0,19.8,18.1,23.5,25.3,33.8,39.7,2.0,77.4,0,0
Cal St. Bakersfield,BW,102.1,100.3,65.2,18.9,17.1,46.0,48.6,19.7,20.4,38.7,25.5,32.8,33.2,2.7,77.0,2,1
Princeton,Ivy,104.7,102.9,66.7,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Georgia St.,SB,104.4,102.8,70.1,15.6,18.1,50.3,48.7,17.5,19.7,31.1,34.8,31.1,33.2,1.68,76.4,2,1
South Dakota,Sum,103.7,102.4,68.5,17.6,16.6,51.6,47.8,15.6,15.7,21.2,23.3,36.7,33.1,1.66,76.5,4,0
Northeastern,CAA,99.5,98.3,67.3,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
UNLV,MWC,105.9,104.7,66.5,18.1,17.4,50.9,53.6,19.4,18.4,26.9,25.5,35.1,39.4,1.48,77.5,2,0
Texas St.,SB,100.8,99.7,62.6,19.8,17.5,52.2,50.7,20.0,23.9,28.6,27.4,38.9,35.5,2.38,75.7,3,1
Tulane,Amer,98.5,97.5,66.6,17.5,18.0,43.6,47.9,16.9,22.1,24.8,28.5,29.2,33.5,1.04,76.4,2,1
Drexel,CAA,104.0,103.0,64.6,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
Ball St.,MAC,100.7,99.7,70.4,16.8,16.7,49.3,48.1,19.4,18.1,25.5,29.9,33.4,29.9,1.89,76.8,1,1
Mercer,SC,106.2,105.5,68.8,16.9,17.0,54.7,50.6,18.1,17.5,27.3,27.9,36.5,31.8,1.94,77.2,2,1
Cleveland St.,Horz,99.5,98.9,66.1,17.9,17.2,50.0,47.6,20.2,21.1,31.2,33.2,32.5,29.0,2.02,76.8,4,1
North Dakota St.,Sum,100.2,99.6,63.9,19.3,16.7,49.5,48.2,19.5,13.7,28.0,20.4,32.4,32.4,1.46,78.1,3,0
Northern Iowa,MVC,104.0,103.4,69.4,17.2,17.6,50.1,52.9,19.6,15.3,25.4,22.5,33.7,36.3,1.36,76.8,2,0
Harvard,Ivy,102.6,102.1,68.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Chattanooga,SC,104.8,104.3,67.2,17.9,16.6,51.5,53.2,15.7,19.4,22.0,24.9,36.5,35.1,1.98,77.1,4,1
Old Dominion,CUSA,102.1,101.7,67.3,17.8,17.1,47.7,53.5,18.5,19.1,30.1,25.6,27.8,37.7,2.29,76.9,3,1
Stephen F. Austin,Slnd,103.8,103.5,70.7,16.5,16.3,55.9,52.9,24.1,24.4,37.5,27.1,33.3,36.7,2.4,76.8,4,1
Hofstra,CAA,106.1,105.8,67.8,17.0,18.0,50.2,51.5,17.7,18.0,30.1,27.7,31.9,33.5,1.69,76.7,4,1
Detroit,Horz,106.9,106.8,66.6,17.7,17.2,53.8,54.5,17.0,19.0,27.2,29.5,38.3,38.0,2.46,77.5,5,1
Navy,Pat,103.1,103.0,65.5,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Washington,P12,103.8,103.8,70.4,16.5,17.7,48.3,50.8,19.6,17.1,24.4,38.3,32.4,34.3,1.92,77.9,1,0
UTEP,CUSA,101.4,101.6,67.3,17.2,18.1,46.5,50.4,16.1,17.9,24.1,26.5,32.2,35.2,1.92,77.8,1,0
Saint Peter's,MAAC,95.3,95.6,67.5,17.6,16.8,46.9,44.6,21.8,21.8,29.7,29.6,35.5,34.4,1.28,76.0,3,1
UMBC,AE,99.7,100.0,67.6,16.4,18.1,50.3,45.1,19.6,18.3,25.9,25.7,33.4,32.0,2.5,75.7,4,1
Coastal Carolina,SB,102.3,102.7,70.6,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
Weber St.,BSky,104.0,104.4,72.0,15.8,17.2,55.7,49.5,17.8,19.0,22.5,26.1,37.1,35.5,2.07,77.5,4,0
Miami OH,MAC,104.8,105.2,65.9,18.3,16.7,50.4,52.0,16.0,18.1,26.3,29.5,35.5,34.4,1.94,75.1,2,0
Monmouth,MAAC,102.4,102.9,75.2,14.7,17.4,50.2,47.0,18.0,20.2,26.3,27.7,38.5,30.2,2.05,76.0,4,1
Montana,BSky,98.4,99.1,64.6,18.7,17.6,48.7,47.1,20.3,18.4,23.0,31.2,37.6,29.9,1.04,77.1,3,1
James Madison,CAA,102.2,103.0,71.3,16.1,17.3,50.1,47.9,17.3,21.4,27.4,28.6,33.5,29.8,1.36,76.3,5,1
La Salle,A10,103.3,104.2,68.3,17.0,17.5,51.0,51.7,20.9,20.5,26.0,30.1,35.9,32.1,1.33,76.7,1,0
Army,Pat,99.2,100.4,68.6,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
UTSA,CUSA,105.0,106.3,71.1,16.4,16.8,48.2,52.5,16.4,18.9,27.0,26.8,31.9,35.8,1.91,76.7,4,1
Eastern Kentucky,OVC,99.4,100.7,75.3,15.2,16.2,49.8,50.9,16.8,24.9,28.6,31.1,33.9,33.5,1.3,76.0,2,0
Rice,CUSA,104.4,105.8,70.2,16.9,16.8,54.0,50.6,19.8,17.3,27.8,26.5,37.0,34.0,1.36,77.1,2,1
Oral Roberts,Sum,107.4,108.9,70.3,16.2,17.2,51.8,50.9,16.5,17.7,26.3,32.5,37.7,33.4,1.62,76.5,3,1
Bellarmine,ASun,105.4,107.0,64.6,17.9,18.6,54.8,54.1,17.3,22.1,27.2,26.5,36.8,37.4,2.03,76.9,5,1
Sam Houston St.,Slnd,100.8,102.6,71.1,16.2,16.2,49.3,49.2,21.1,22.2,30.3,34.7,35.7,30.1,1.85,75.1,4,1
VMI,SC,106.3,108.3,70.3,16.5,17.0,54.1,51.6,18.0,14.4,22.5,26.3,38.2,35.5,1.58,76.4,2,0
Jacksonville St.,OVC,103.2,105.4,66.5,18.0,16.7,51.7,48.0,20.4,15.1,31.2,28.0,33.6,32.8,2.15,77.2,3,1
Little Rock,SB,102.3,104.5,67.3,17.3,17.7,52.0,50.3,23.1,20.7,31.8,29.3,32.5,33.7,1.96,78.0,2,0
